flink_line,suite,invocation_id,test_class,test_name,display_name,plan_index,root_index,fully_accelerated,label,category,note,source_url
2.2,runtime,0e69735d-3b2f-4023-9db6-d9a6a3578d03,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithUnary,"StateBackend=HEAP, EnableAsyncState=true",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,b43733bc-9b8c-4b13-b619-61982d9a0c00,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithUnary,"StateBackend=ROCKSDB, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,e26875e1-25b2-4660-ade3-2a80c1e20d53,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithUpsertSink,"StateBackend=HEAP, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,e86e85f7-1cac-4c30-8d28-a4135bb68fd0,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithUpsertSink,"StateBackend=HEAP, EnableAsyncState=true",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,ad7ac4c2-fa46-4a44-a59b-4d6beb5a3e50,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithUpsertSink,"StateBackend=ROCKSDB, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,2151e78e-5de4-4d34-b3b0-7575f0d1de15,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithVariableTopSize,"StateBackend=HEAP, EnableAsyncState=false",1,1,False,should be accelerated,rank-and-deduplication,Top-N: nullable variable rank bounds require Flink's row-access semantics,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,fd000935-b7a7-4bb7-89d7-dc9b46975af8,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithVariableTopSize,"StateBackend=HEAP, EnableAsyncState=true",1,1,False,should be accelerated,rank-and-deduplication,Top-N: nullable variable rank bounds require Flink's row-access semantics,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,8e256b09-7f4e-4b30-8dfb-6ccddbe1d9c4,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithVariableTopSize,"StateBackend=ROCKSDB, EnableAsyncState=false",1,1,False,should be accelerated,rank-and-deduplication,Top-N: nullable variable rank bounds require Flink's row-access semantics,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,279ed930-ea12-4322-886e-d0b39598b1a3,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithoutDeduplicate,"StateBackend=HEAP, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,ea2bfb78-ad19-4bf2-a029-ca21980523c0,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithoutDeduplicate,"StateBackend=HEAP, EnableAsyncState=true",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,c40734ec-b03e-41f6-9aa8-24e80ae52d72,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithoutDeduplicate,"StateBackend=ROCKSDB, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,d81c86cf-aa72-4c96-b6ef-ea5d16f38151,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithoutRowNumber,"StateBackend=HEAP, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,63f8e191-b5e3-40e2-b998-f8c06ab671b0,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithoutRowNumber,"StateBackend=HEAP, EnableAsyncState=true",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,dbf131e9-6c47-4f0a-a17b-19d26dd12c8f,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNWithoutRowNumber,"StateBackend=ROCKSDB, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,dfd224c4-c7f7-4a17-b459-7451d2ff1f93,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNthWithGroupBy,"StateBackend=HEAP, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,779b1387-5174-4b34-92a2-a5ea5b34d4e1,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNthWithGroupBy,"StateBackend=HEAP, EnableAsyncState=true",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,8c85546e-8bf9-491f-a588-cbf322cefc6c,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNthWithGroupBy,"StateBackend=ROCKSDB, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,ed3ea881-9fc4-438d-a94f-c9ae275fb617,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNthWithGroupByAndRetract,"StateBackend=HEAP, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,af9182ea-0c9d-4be0-93a0-4c984d5b7003,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNthWithGroupByAndRetract,"StateBackend=HEAP, EnableAsyncState=true",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,5a094e45-d8cc-4e9a-bba5-bde35a5f55cd,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testTopNthWithGroupByAndRetract,"StateBackend=ROCKSDB, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,9c0236f8-9cc9-47eb-90f4-82e0f10a2a67,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testUnarySortTopNOnString,"StateBackend=HEAP, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,4c6af685-73d9-4334-a1eb-9b2a91fb0611,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testUnarySortTopNOnString,"StateBackend=HEAP, EnableAsyncState=true",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,6c001add-126c-4606-ad9b-1256f30739a0,org.apache.flink.table.planner.runtime.stream.sql.RankITCase,testUnarySortTopNOnString,"StateBackend=ROCKSDB, EnableAsyncState=false",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/RankITCase.scala
2.2,runtime,3abb5237-62b9-4d07-abcf-a0bbb663d4d5,org.apache.flink.table.planner.runtime.stream.sql.ScanReuseITCase,testProjectWithExpr,testProjectWithExpr(),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/runtime/stream/sql/ScanReuseITCase.java
2.2,runtime,c610f5e7-eec8-46a8-91a5-65fea4b0bcfa,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoin,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,39432414-463b-4dbe-a052-048ba1be0919,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoin,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,24bb60e9-e721-46e2-bed9-f0aba0f08555,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinNonEqui,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,d73dd169-dabc-4bb1-bcfb-22aec0af5af1,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinNonEqui,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,f19d78cf-eb1f-4ee8-87a9-244730d0929c,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinWithEqualPkNonEqui,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,cec6c8f6-7648-4782-a3bf-51304ad7343d,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinWithEqualPkNonEqui,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,03fefefd-0b1c-4245-a135-9ce67b3adf5d,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinWithOneSideRetraction,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,8498673f-304b-4093-a7cf-a812a14c101b,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinWithOneSideRetraction,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,a61a4d97-8037-444d-b174-440cdba0bebd,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinWithPkNonEqui,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,d5c9454d-65b8-4332-9106-a979c4156efd,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinWithPkNonEqui,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,061825d1-38cd-49e8-9381-00331e9efc76,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinWithRightNotPkNonEqui,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,898d1481-90be-4dd6-8507-40e3739f91e1,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinWithRightNotPkNonEqui,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,20291cbb-2c1f-40d0-967e-af0b7fb1066a,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinWithTwoSidesRetraction,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,ec105f4c-4745-4e7d-9606-0d24702fc802,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testAntiJoinWithTwoSidesRetraction,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,153f82f6-18b9-45b5-a27f-dd8bdb1e370b,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testExistsWithUncorrelated_ComplexCondition,StateBackend=HEAP,1,1,False,should be accelerated,"aggregation, join",GROUP BY: MIN/MAX over an unsupported value type; regular join: keyless joins require INNER and two insert-only inputs,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,d0af4af3-533f-442e-b8c5-f51210cab885,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testExistsWithUncorrelated_ComplexCondition,StateBackend=ROCKSDB,1,1,False,should be accelerated,"aggregation, join",GROUP BY: MIN/MAX over an unsupported value type; regular join: keyless joins require INNER and two insert-only inputs,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,cc5bd73c-d278-4e7a-a266-f72917c2bb15,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testGenericAntiJoin,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,1ffba250-1c85-4a41-b6cf-4f0bb06de0db,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testGenericAntiJoin,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,08829701-0261-48ec-90f3-66f5d37c57c1,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testGenericSemiJoin,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,f3d57180-202c-4234-9273-0f6060eb68c6,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testGenericSemiJoin,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,5477df31-0ec6-4b2e-b8e3-099ab12d9bd0,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoin,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,84f6814a-a5f6-4db0-8243-d747a3b70a18,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoin,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,9a15bcae-381f-48a5-a012-f919cb90ab07,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinNonEqui,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,f01bf394-42b6-4782-9ff8-6e5586acbfab,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinNonEqui,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,45a8899e-2bc0-41c1-94e9-71143ecac014,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinWithEqualPkNonEqui,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,b3c4d6e3-addf-45fc-b3f3-5d3d8ea73aab,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinWithEqualPkNonEqui,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,6f9c9b3d-6487-4ea7-b0e8-f3491da7e936,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinWithOneSideRetraction,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,ea28c5dc-0342-4a8c-9eb6-bbbdfff473cb,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinWithOneSideRetraction,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,9e193b20-4da1-4c02-83b0-2570fe294ced,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinWithPkNonEqui,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,ae3f1f7e-b966-404c-a3bb-da1a0219ddc0,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinWithPkNonEqui,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,28fb2c99-1a41-4269-8f45-e348d87159c5,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinWithRetractTwoSidesRetraction,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,75b51baa-fa91-4a8f-b46d-c6f0934f7630,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinWithRetractTwoSidesRetraction,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,5f0b5b6f-e455-4605-aa2a-cb2f482cf8ec,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinWithRightNotPkNonEqui,StateBackend=HEAP,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
2.2,runtime,05aef2a0-c0fd-4829-a648-400ff7253e9c,org.apache.flink.table.planner.runtime.stream.sql.SemiAntiJoinStreamITCase,testSemiJoinWithRightNotPkNonEqui,StateBackend=ROCKSDB,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/SemiAntiJoinStreamITCase.scala
