flink_line,suite,test_class,test_name,display_name,outcome,label,sql_label,category,features,note,invocation_id,junit_id,report,case_index,native_plans,host_plans,native_components,junit_source,junit_status,revision,source_url
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testAllStaticPartitionsWithMetadata,configure=false,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,80b7c72e-5ccd-491e-b314-3970c788190b,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testAllStaticPartitionsWithMetadata()]/[test-template-invocation:#1],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,18,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testAllStaticPartitionsWithMetadata', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testAllStaticPartitionsWithMetadata,configure=true,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,0c1b0fdb-88f5-4c54-a2b7-306c668d8b0a,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testAllStaticPartitionsWithMetadata()]/[test-template-invocation:#2],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,19,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testAllStaticPartitionsWithMetadata', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testCustomPartitionCommitPolicy,configure=false,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,1da72042-7f5f-45f4-b7d8-88502409c01d,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testCustomPartitionCommitPolicy()]/[test-template-invocation:#1],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,12,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testCustomPartitionCommitPolicy', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testCustomPartitionCommitPolicy,configure=true,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,0d2eb72b-9b63-4184-9a3f-1e21a8d8e2ff,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testCustomPartitionCommitPolicy()]/[test-template-invocation:#2],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,13,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testCustomPartitionCommitPolicy', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testDynamicPartition,configure=false,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,d9279ab0-e581-42c6-9714-09a2e3cb19ae,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testDynamicPartition()]/[test-template-invocation:#1],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,2,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testDynamicPartition', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testDynamicPartition,configure=true,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,2024c344-0be9-4a2e-918d-96944fdba0e0,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testDynamicPartition()]/[test-template-invocation:#2],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,3,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testDynamicPartition', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testFilterPushDown,configure=false,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,2b7a6442-93df-45a7-9945-43ed5f1ffff4,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testFilterPushDown()]/[test-template-invocation:#1],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,14,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testFilterPushDown', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testFilterPushDown,configure=true,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,30c05448-cf0f-4737-b164-1ef5b341ba0a,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testFilterPushDown()]/[test-template-invocation:#2],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,15,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testFilterPushDown', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testInsertAppend,configure=false,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,5d3bedfa-7d73-43ca-af3a-614fdc27bf9e,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testInsertAppend()]/[test-template-invocation:#1],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,22,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testInsertAppend', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testInsertAppend,configure=true,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,1d6dbc97-6052-4822-ad45-8745e7334163,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testInsertAppend()]/[test-template-invocation:#2],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,23,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testInsertAppend', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testInsertOverwrite,configure=false,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,d2fa07e9-cde7-47e4-ba16-7f19a32cb5dd,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testInsertOverwrite()]/[test-template-invocation:#1],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,24,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testInsertOverwrite', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testInsertOverwrite,configure=true,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,15e7ce47-7a43-421a-9f05-ea8e2a714248,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testInsertOverwrite()]/[test-template-invocation:#2],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,25,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testInsertOverwrite', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testLimitPushDown,configure=false,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,d35eb6bb-6fe5-435a-af5c-35bf7cdddea0,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testLimitPushDown()]/[test-template-invocation:#1],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,32,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testLimitPushDown', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testLimitPushDown,configure=true,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,83e69acf-4eb0-4fdb-ae80-fb09ff513c6d,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testLimitPushDown()]/[test-template-invocation:#2],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,33,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testLimitPushDown', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testNonPartition,configure=false,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,1cca8444-935d-4802-9528-fdc36826489c,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testNonPartition()]/[test-template-invocation:#1],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,16,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testNonPartition', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testNonPartition,configure=true,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,44ba8dd6-457c-47e5-a3e3-3660a84c8cdc,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testNonPartition()]/[test-template-invocation:#2],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,17,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testNonPartition', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testNonPartitionWithMetadata,configure=false,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,f2b0b9e6-8cba-46aa-8de7-ccf1758b1130,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testNonPartitionWithMetadata()]/[test-template-invocation:#1],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,4,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testNonPartitionWithMetadata', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testNonPartitionWithMetadata,configure=true,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,ed61be01-355e-40b7-92ab-ad1761f607b6,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testNonPartitionWithMetadata()]/[test-template-invocation:#2],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,5,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testNonPartitionWithMetadata', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testPartialDynamicPartition,configure=false,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,17d4d923-961d-4d5a-b9b7-658c205aaa41,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testPartialDynamicPartition()]/[test-template-invocation:#1],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,0,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testPartialDynamicPartition', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
1.18,formats,org.apache.flink.formats.avro.AvroFilesystemITCase,testPartialDynamicPartition,configure=true,passed,not accelerated,not accelerated,batch,,Executed with Flink BatchPlanner; StreamFusion targets streaming SQL.,e443c423-78d9-4abf-b8bd-f5866372f83f,[engine:junit-jupiter]/[class:org.apache.flink.formats.avro.AvroFilesystemITCase]/[test-template:testPartialDynamicPartition()]/[test-template-invocation:#2],flink-avro/target/surefire-reports/TEST-org.apache.flink.formats.avro.AvroFilesystemITCase.xml,1,0,0,,"Optional[MethodSource [className = 'org.apache.flink.formats.avro.AvroFilesystemITCase', methodName = 'testPartialDynamicPartition', methodParameterTypes = '']]",SUCCESSFUL,baed8451b6fbb7c358b7cd068ab387a4e198d9cb,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemITCase.java
